TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,6,3,3,0.75,1,0,4.83E-06,0.00458333,4.2528048,2,5.3214197,1.068615,4,6.7697997,7.782796,3.5299911,7.783058,8.53829
2,2,1,6,3,3,0.75,1,1,--,--,8.780603,2,9.455227,0.6746237,2,11.297086,12.307144,3.5265405,12.307347,13.071781
3,3,1,6,3,3,0.75,1,2,--,--,13.252024,2,14.005141,0.7531172,1,15.768682,16.777584,3.5255604,16.777779,17.538109
4,4,1,6,3,2,0.75,1,3,--,--,17.711203,2,18.221373,0.510169,5,20.228926,21.241003,3.5297992,21.241198,22.00434
5,5,1,6,3,1,0.75,1,4,--,--,22.192125,2,22.837812,0.6456868,9,24.709354,25.72096,3.5288355,25.72116,26.488264
6,6,1,6,3,3,0.75,1,5,--,--,26.66522,3,27.221102,0.55588156,6,29.184309,30.1954,3.5301807,30.195602,30.9543
7,7,1,6,3,3,0.75,1,6,--,--,31.128315,3,31.537971,0.40965605,7,33.646744,34.656822,3.5285065,34.65703,35.421154
8,8,1,6,3,3,12,1,7,--,--,35.5977,3,36.05495,0.4572532,6,38.115158,39.12324,3.5255435,39.123444,51.13853
9,9,2,2,1,3,0.75,1,8,--,--,51.149853,2,51.938515,0.7886588,1,53.66783,54.676388,3.5265326,54.6766,55.438435
10,10,2,2,1,2,0.75,1,9,--,--,55.441944,2,56.038815,0.5968707,5,57.959217,58.9693,3.5273554,58.969543,59.721737
11,11,2,2,1,3,0.75,1,10,--,--,59.724106,2,60.27208,0.54797465,4,62.24296,63.25445,3.5303462,63.254665,64.00511
12,12,2,2,1,3,0.75,1,11,--,--,64.00755,3,64.75585,0.74830234,6,66.52436,67.532616,3.525066,67.53284,68.28848
13,13,2,2,1,2,0.75,1,12,--,--,68.29092,3,68.95567,0.664757,5,70.80844,71.81911,3.5281966,71.81933,72.57159
14,14,2,2,1,3,0.75,1,13,--,--,72.57395,2,72.88843,0.31447175,2,75.09173,76.101776,3.52782,76.101974,76.85508
15,15,2,2,1,3,0.75,1,14,--,--,76.85741,2,77.47229,0.614888,2,79.374565,80.38408,3.5266755,80.38428,81.138664
16,16,2,2,1,3,10,1,15,--,--,81.14105,3,81.77202,0.63096,9,83.6595,84.66895,3.5278964,84.66916,94.6721
17,17,3,5,3,1,0.75,1,16,--,--,94.90502,2,95.6719,0.7668753,9,97.42272,98.4328,3.527782,98.433014,99.18829
18,18,3,5,3,1,0.75,1,17,--,--,99.43214,3,99.938446,0.50630987,2,101.94955,102.95812,3.5259907,102.958336,103.721596
19,19,3,5,3,1,0.75,1,18,--,--,103.890945,3,104.18892,0.29796988,4,106.40908,107.41824,3.527296,107.41847,108.17162
20,20,3,5,3,2,0.75,1,19,--,--,108.340515,3,108.72194,0.38143006,5,110.85756,111.867294,3.5267847,111.8675,112.62134
21,21,3,5,3,1,0.75,1,20,--,--,112.78499,3,113.1885,0.40351355,1,115.30246,116.312546,3.5275567,116.31275,117.07171
22,22,3,5,3,1,0.75,1,21,--,--,117.24292,2,117.62181,0.37889344,9,119.76125,120.7694,3.526487,120.7696,121.521675
23,23,3,5,3,3,0.75,1,22,--,--,121.68916,2,122.138435,0.4492744,4,124.207085,125.21718,3.5280209,125.217384,125.97217
24,24,3,5,3,1,8,1,23,--,--,126.14503,3,126.48869,0.34366584,2,128.6621,129.67314,3.5281072,129.67334,137.68816
25,25,4,6,3,3,0.75,1,24,--,--,137.93929,2,138.60526,0.6659609,4,140.45778,141.468,3.5287056,141.4682,142.2217
26,26,4,6,3,1,0.75,1,25,--,--,142.38846,2,142.88835,0.49989992,7,144.90579,145.91719,3.5287347,145.91739,146.6714
27,27,4,6,3,2,0.75,1,26,--,--,146.83876,2,147.13832,0.29956317,5,149.35655,150.36646,3.5277002,150.36665,151.12149
28,28,4,6,3,3,0.75,1,27,--,--,151.28993,2,151.62169,0.3317494,1,153.80742,154.81752,3.5275855,154.81773,155.57126
29,29,4,6,3,3,0.75,1,28,--,--,155.74062,3,156.22173,0.4810984,6,158.25787,159.26695,3.5263376,159.26715,160.02177
30,30,4,6,3,3,0.75,1,29,--,--,160.18713,3,161.0887,0.9015769,8,162.70467,163.71562,3.5284882,163.7158,164.47171
31,31,4,6,3,3,0.75,1,30,--,--,164.63416,3,165.28897,0.6548176,8,167.1522,168.1607,3.526553,168.1609,168.92172
32,32,4,6,3,3,12,1,31,--,--,169.08572,2,169.43906,0.35333207,1,171.60323,172.61143,3.5257127,172.61162,184.6216
33,33,5,4,2,1,0.75,1,32,--,--,185.18292,2,186.32184,1.1389235,8,187.70062,188.7108,3.527879,188.71098,189.47134
34,34,5,4,2,3,0.75,1,33,--,--,190.02798,3,190.6387,0.61071914,7,192.54535,193.55533,3.527352,193.55553,194.32149
35,35,5,4,2,3,0.75,1,34,--,--,194.71065,3,195.22191,0.51125485,7,197.22769,198.23701,3.5263622,198.2372,198.98839
36,36,5,4,2,3,0.75,1,35,--,--,199.36478,3,199.93863,0.57385296,6,201.88333,202.89189,3.527111,202.89207,203.65479
37,37,5,4,2,3,0.75,1,36,--,--,204.03394,2,204.60512,0.5711768,4,206.551,207.55942,3.525488,207.55962,208.32141
38,38,5,4,2,3,0.75,1,37,--,--,208.69885,2,209.28836,0.5895035,3,211.21643,212.22618,3.527332,212.22636,212.98802
39,39,5,4,2,3,0.75,1,38,--,--,213.36641,3,213.88876,0.5223638,8,215.88342,216.89189,3.525487,216.89209,217.65475
40,40,5,4,2,2,10,1,39,--,--,218.03194,2,218.52191,0.48997587,5,220.5497,221.55934,3.5274065,221.55952,231.57146
41,41,6,3,2,1,0.75,1,40,--,--,232.12242,2,232.85493,0.7325162,9,234.63982,235.64981,3.5273826,235.65,236.40466
42,42,6,3,2,1,0.75,1,41,--,--,236.7801,3,237.38853,0.60843575,4,239.29796,240.30647,3.5263667,240.30666,241.0714
43,43,6,3,2,1,0.75,1,42,--,--,241.44861,3,241.83832,0.38970983,4,243.96616,244.9748,3.5261881,244.97498,245.73824
44,44,6,3,2,3,0.75,1,43,--,--,246.11452,3,246.5046,0.39008445,9,248.63176,249.64166,3.527151,249.64186,250.40466
45,45,6,3,2,1,0.75,1,44,--,--,250.78409,2,251.1549,0.3708081,8,253.30212,254.31203,3.52794,254.31221,255.07133
46,46,6,3,2,1,0.75,1,45,--,--,255.44882,3,255.9716,0.52278274,3,257.96646,258.97513,3.5263147,258.97534,259.73795
47,47,6,3,2,3,0.75,1,46,--,--,260.11475,2,260.55542,0.44067436,2,262.63223,263.64224,3.527496,263.64243,264.4046
48,48,6,3,2,1,8,1,47,--,--,264.78104,2,265.1384,0.3573518,7,267.2989,268.30884,3.5277927,268.30902,276.32117
49,49,7,1,1,1,0.75,1,48,--,--,276.32687,2,277.13828,0.8114052,9,278.84402,279.85287,3.526022,279.8531,280.60458
50,50,7,1,1,1,0.75,1,49,--,--,280.60696,3,281.22174,0.61475486,2,283.12402,284.1331,3.5261016,284.13327,284.88782
51,51,7,1,1,1,0.75,1,50,--,--,284.89023,2,285.3384,0.44818163,6,287.40695,288.41498,3.5247335,288.41516,289.17117
52,52,7,1,1,1,0.75,1,51,--,--,289.17352,2,289.4715,0.29797623,6,291.69214,292.70023,3.5267138,292.7004,293.45474
53,53,7,1,1,3,0.75,1,52,--,--,293.4571,2,293.78827,0.33117586,1,295.9741,296.984,3.5269058,296.9842,297.7379
54,54,7,1,1,1,0.75,1,53,--,--,297.7403,3,298.13812,0.39782053,2,300.25797,301.2676,3.5273054,301.2678,302.02112
55,55,7,1,1,3,0.75,1,54,--,--,302.02347,2,302.60504,0.58158726,3,304.54065,305.55038,3.5269248,305.55057,306.30453
56,56,7,1,1,1,12,1,55,--,--,306.30692,3,307.205,0.8980613,1,308.82355,309.8332,3.5262737,309.8334,321.83777
57,57,8,5,3,1,0.75,1,56,--,--,322.053,2,323.45502,1.4019915,9,324.57074,325.57925,3.5262341,325.57944,326.33762
58,58,8,5,3,1,0.75,1,57,--,--,326.58353,3,327.18793,0.6044251,2,329.10117,330.1097,3.5261972,330.1099,330.87106
59,59,8,5,3,1,0.75,1,58,--,--,331.0429,3,331.438,0.3950548,3,333.56003,334.56848,3.5255687,334.56866,335.32095
60,60,8,5,3,2,0.75,1,59,--,--,335.48593,2,336.0546,0.5686562,5,338.0032,339.01294,3.527006,339.01312,339.771
61,61,8,5,3,1,0.75,1,60,--,--,339.93472,3,340.18784,0.2531228,3,342.4522,343.46222,3.5275083,343.4624,344.22095
62,62,8,5,3,3,0.75,1,61,--,--,344.38437,2,344.83798,0.45361924,4,346.90222,347.9121,3.5277302,347.9123,348.671
63,63,8,5,3,1,0.75,1,62,--,--,348.83453,2,349.27136,0.43685144,9,351.35175,352.36194,3.5274177,352.36212,353.121
64,64,8,5,3,1,8,1,63,--,--,353.2869,2,353.80453,0.5176425,8,355.80444,356.81308,3.5261712,356.81326,364.82108
65,65,9,4,2,3,0.75,1,64,--,--,365.37134,3,366.321,0.9496525,7,367.889,368.89978,3.5284197,368.89996,369.65408
66,66,9,4,2,1,0.75,1,65,--,--,370.1273,2,370.4713,0.34401327,7,372.6439,373.6535,3.5262222,373.6537,374.4044
67,67,9,4,2,3,0.75,1,66,--,--,374.7786,2,375.1209,0.34230497,1,377.29666,378.30676,3.528154,378.30695,379.07086
68,68,9,4,2,3,0.75,1,67,--,--,379.44894,3,379.98752,0.5385894,7,381.9666,382.9751,3.5261543,382.97528,383.73737
69,69,9,4,2,3,0.75,1,68,--,--,384.116,2,384.93796,0.821958,2,386.63394,387.64328,3.527295,387.64346,388.40414
70,70,9,4,2,3,0.75,1,69,--,--,388.7812,2,389.77115,0.9899546,2,391.2991,392.3075,3.5262802,392.30768,393.07083
71,71,9,4,2,3,0.75,1,70,--,--,393.4469,2,393.95453,0.50764537,2,395.96506,396.97363,3.526754,396.97385,397.73758
72,72,9,4,2,1,10,1,71,--,--,398.1145,2,398.721,0.606502,7,400.63202,401.64206,3.5275557,401.64224,411.65402
