TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,23,3,1.5,10,0,1.0,0.0,4.994858,5.9939575,6.0103345,6.0105886,7.527303,7.527536,2.0,1.3998266,8.927362,11.044592,3.517846,11.045581,14.049984
2,2,1,23,3,1.5,1,10,1.0,1.0,15.045012,16.043972,16.0605,16.060802,17.577595,17.577753,3.0,1.5164695,19.094223,21.095451,3.5183873,21.09629,24.100601
3,3,2,19,5,1.5,4,6,1.0,2.0,25.094986,26.09381,26.110498,26.110785,27.627613,27.627777,3.0,1.1497896,28.777567,31.144583,3.5174792,31.145388,36.149826
4,4,3,21,1,4.5,0,1,1.0,3.0,37.14518,38.144062,38.16063,38.16086,42.67721,42.677418,2.0,1.4835697,44.160984,46.194458,3.5177424,46.195293,47.200626
5,5,2,19,3,1.5,4,9,1.0,4.0,48.194942,49.19419,49.21057,49.210835,50.727436,50.7276,3.0,1.2998339,52.027435,54.245003,3.5180764,54.24581,57.250587
6,6,2,25,1,4.5,8,11,1.0,5.0,58.245213,59.24429,59.260464,59.260773,63.778,63.77816,2.0,1.6991458,65.47731,67.29565,3.518158,67.296455,68.301674
7,7,2,23,1,3,10,4,1.0,6.0,69.29491,70.29426,70.31046,70.31072,73.3273,73.32746,2.0,1.7334362,75.06089,76.84439,3.5176086,76.8452,77.85052
8,8,2,17,1,1.5,1,3,1.0,7.0,78.84499,79.84386,79.86055,79.86085,81.376656,81.37682,3.0,1.1344124,82.51124,84.89436,3.518223,84.89518,85.899635
9,9,1,15,5,1.5,5,3,1.0,8.0,86.895134,87.894104,87.91063,87.910934,89.428246,89.42841,2.0,1.3492084,90.77762,92.94505,3.5173154,92.94586,97.95059
10,10,1,17,3,1.5,3,5,1.0,9.0,98.94531,99.94414,99.960464,99.96075,101.47768,101.477844,3.0,1.1498626,102.62771,104.995155,3.5179958,104.99598,108.00053
11,11,3,19,3,1.5,1,0,1.0,10.0,108.995125,109.994194,110.01096,110.01121,111.52739,111.52759,3.0,1.3668991,112.894485,115.04468,3.5177712,115.045494,118.0507
12,12,2,25,3,4.5,11,2,1.0,11.0,119.04513,120.04406,120.0606,120.0609,124.57754,124.5777,2.0,1.3669933,125.944695,128.09471,3.5176926,128.09555,131.10005
13,13,2,17,1,1.5,5,1,1.0,12.0,132.0951,133.09415,133.11066,133.11098,134.62741,134.62758,2.0,1.0837905,135.71136,138.14438,3.5174983,138.14523,139.14966
14,14,3,17,3,1.5,0,1,1.0,13.0,140.14519,141.14424,141.16069,141.16093,142.6774,142.6776,2.0,1.117304,143.79489,146.19371,3.516788,146.1945,149.19972
15,15,1,15,3,4.5,3,1,1.0,14.0,150.19525,151.19408,151.21112,151.21141,155.72742,155.72758,2.0,1.3335258,157.06111,159.2445,3.517666,159.24539,162.24976
16,16,1,15,1,3,3,1,1.0,15.0,163.24557,164.2444,164.26059,164.26083,167.27753,167.27773,2.0,1.0832868,168.36102,170.79453,3.517468,170.79533,171.7996
17,17,1,21,5,1.5,9,4,1.0,16.0,172.79527,173.79427,173.81097,173.81126,175.32744,175.3276,2.0,1.5502039,176.8778,178.84406,3.5171306,178.84486,183.84923
18,18,1,25,1,3,8,2,1.0,17.0,184.84544,185.84421,185.86072,185.86101,188.87767,188.87784,2.0,1.1666818,190.04451,192.39476,3.517605,192.39557,193.40077
19,19,3,17,5,1.5,0,5,1.0,18.0,194.39513,195.39435,195.41087,195.4111,196.92732,196.92754,2.0,2.267184,199.19472,200.44464,3.517794,200.44547,205.44972
20,20,2,25,1,3,8,5,1.0,19.0,206.4453,207.44408,207.46071,207.46098,210.47733,210.4775,2.0,1.1836411,211.66113,213.99445,3.5176284,213.99525,214.99948
21,21,3,23,1,4.5,7,0,1.0,20.0,215.9952,216.99403,217.01062,217.01086,221.52719,221.52739,2.0,2.8003871,224.32777,225.04419,3.5174913,225.04503,226.04881
22,22,1,25,1,3,2,11,1.0,21.0,227.04512,228.04417,228.06091,228.06122,231.07755,231.07771,3.0,1.8831385,232.96085,234.59445,3.517419,234.59528,235.59978
