TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,4,2,1,0.750000,1.0,0.0,3.320598e-06,0.005258924,4.09737,2.0,4.8244777,0.7271074,8.0,6.6145697,7.628087,3.5307167,7.628319,8.391173
2,2,1,4,2,3,0.750000,1.0,1.0,--,--,8.489742,3.0,9.224885,0.73514265,6.0,11.006321,12.018466,3.5287237,12.018649,12.774466
3,3,1,4,2,1,0.750000,1.0,2.0,--,--,12.845648,2.0,13.207928,0.3622798,9.0,15.362959,16.373173,3.5275252,16.373356,17.12431
4,4,1,4,2,3,0.750000,1.0,3.0,--,--,17.193846,2.0,17.524931,0.33108518,2.0,19.710678,20.72048,3.5266345,20.720663,21.474562
5,5,1,4,2,3,0.750000,1.0,4.0,--,--,21.544476,2.0,21.85807,0.31359378,1.0,24.061821,25.069786,3.5253098,25.069965,25.824392
6,6,1,4,2,3,0.750000,1.0,5.0,--,--,25.89632,3.0,26.258358,0.3620371,6.0,28.411894,29.418978,3.5226567,29.41916,30.174541
7,7,1,4,2,3,0.750000,1.0,6.0,--,--,30.24507,3.0,30.508327,0.2632577,6.0,32.7615,33.768547,3.523477,33.768726,34.52434
8,8,1,4,2,3,10,1.0,7.0,--,--,34.595425,2.0,35.10815,0.5127265,2.0,37.112648,38.119953,3.52453,38.12014,48.124348
9,9,2,2,1,3,0.750000,1.0,8.0,--,--,48.1336,2.0,49.124775,0.99117684,3.0,50.650845,51.65894,3.5253386,51.65912,52.424446
10,10,2,2,1,3,0.750000,1.0,9.0,--,--,52.42673,2.0,52.841393,0.41466194,3.0,54.944218,55.95166,3.524929,55.951843,56.70774
11,11,2,2,1,3,0.750000,1.0,10.0,--,--,56.709946,3.0,57.09151,0.38156465,9.0,59.226944,60.232952,3.523005,60.23313,60.991077
12,12,2,2,1,3,0.750000,1.0,11.0,--,--,60.993313,3.0,61.374638,0.38132736,7.0,63.510384,64.51865,3.525337,64.51884,65.27437
13,13,2,2,1,1,0.750000,1.0,12.0,--,--,65.27659,2.0,65.92469,0.6481028,6.0,67.794205,68.80348,3.5268922,68.80371,69.557655
14,14,2,2,1,3,0.750000,1.0,13.0,--,--,69.559875,2.0,69.9579,0.3980197,1.0,72.07655,73.0846,3.5247245,73.084785,73.8409
15,15,2,2,1,2,0.750000,1.0,14.0,--,--,73.84316,3.0,74.39137,0.54821527,5.0,76.36014,77.37095,3.527787,77.37113,78.12422
16,16,2,2,1,3,12,1.0,15.0,--,--,78.126465,3.0,78.5247,0.39822862,6.0,80.64323,81.65193,3.5254605,81.652115,93.65773
17,17,3,1,1,1,0.750000,1.0,16.0,--,--,93.659996,2.0,94.57476,0.91476506,9.0,96.17732,97.186325,3.526325,97.1865,97.940315
18,18,3,1,1,2,0.750000,1.0,17.0,--,--,97.94252,3.0,98.25801,0.31549075,5.0,100.45954,101.468285,3.5257595,101.46847,102.22413
19,19,3,1,1,1,0.750000,1.0,18.0,--,--,102.22636,2.0,102.808044,0.5816887,8.0,104.7442,105.75264,3.5262835,105.75282,106.50747
20,20,3,1,1,1,0.750000,1.0,19.0,--,--,106.50968,2.0,106.85783,0.34814674,7.0,109.026505,110.0328,3.5231178,110.03298,110.79096
21,21,3,1,1,2,0.750000,1.0,20.0,--,--,110.793205,3.0,111.10802,0.31480882,5.0,113.31053,114.31938,3.526172,114.319565,115.074104
22,22,3,1,1,1,0.750000,1.0,21.0,--,--,115.07644,3.0,115.374565,0.29812855,4.0,117.59363,118.603676,3.5272334,118.60386,119.35757
23,23,3,1,1,1,0.750000,1.0,22.0,--,--,119.35984,2.0,119.75793,0.39808884,6.0,121.87641,122.883446,3.5236082,122.88362,123.640724
24,24,3,1,1,1,8,1.0,23.0,--,--,123.642975,2.0,124.22458,0.581609,6.0,126.16012,127.168076,3.5251071,127.16827,135.1742
25,25,4,6,3,3,0.750000,1.0,24.0,--,--,135.30655,2.0,136.10782,0.80126363,4.0,137.82335,138.83241,3.5258555,138.83263,139.59059
26,26,4,6,3,3,0.750000,1.0,25.0,--,--,139.72032,2.0,140.02441,0.30409205,3.0,142.23701,143.24306,3.522742,143.24324,144.00739
27,27,4,6,3,3,0.750000,1.0,26.0,--,--,144.11673,3.0,144.4578,0.3410693,8.0,146.63336,147.64012,3.5233905,147.6403,148.39073
28,28,4,6,3,2,0.750000,1.0,27.0,--,--,148.50014,3.0,148.82433,0.32419434,5.0,151.0169,152.02568,3.5255451,152.02586,152.79056
29,29,4,6,3,3,0.750000,1.0,28.0,--,--,152.89993,2.0,153.45775,0.55782175,4.0,155.41812,156.42673,3.5268047,156.42691,157.19092
30,30,4,6,3,3,0.750000,1.0,29.0,--,--,157.29982,2.0,157.5912,0.29138228,4.0,159.81679,160.82437,3.5245519,160.82455,161.59064
31,31,4,6,3,3,0.750000,1.0,30.0,--,--,161.69986,3.0,162.05766,0.3577997,7.0,164.21747,165.22534,3.5254707,165.22551,165.9907
32,32,4,6,3,2,8,1.0,31.0,--,--,166.0997,3.0,166.55772,0.45802203,5.0,168.61621,169.62515,3.5254552,169.62535,177.64072
33,33,5,5,3,1,0.750000,1.0,32.0,--,--,177.78488,2.0,178.35764,0.572762,9.0,180.30234,181.3108,3.52592,181.31099,182.0739
34,34,5,5,3,1,0.750000,1.0,33.0,--,--,182.18388,3.0,182.42433,0.24045487,1.0,184.70038,185.70789,3.5240078,185.70807,186.47383
35,35,5,5,3,1,0.750000,1.0,34.0,--,--,186.58224,2.0,186.89058,0.30833092,8.0,189.10039,190.10826,3.526014,190.10844,190.87384
36,36,5,5,3,3,0.750000,1.0,35.0,--,--,190.98215,2.0,191.42429,0.44213358,4.0,193.49847,194.50793,3.5257826,194.50812,195.2739
37,37,5,5,3,2,0.750000,1.0,36.0,--,--,195.38477,3.0,195.7576,0.37282875,5.0,197.90218,198.91107,3.526299,198.91125,199.67386
38,38,5,5,3,1,0.750000,1.0,37.0,--,--,199.78418,3.0,200.07433,0.2901401,4.0,202.30078,203.3097,3.525513,203.30988,204.07375
39,39,5,5,3,1,0.750000,1.0,38.0,--,--,204.18275,2.0,204.80788,0.6251119,9.0,206.6996,207.70663,3.523873,207.70682,208.45737
40,40,5,5,3,1,8,1.0,39.0,--,--,208.56705,2.0,208.90727,0.34023616,7.0,211.08463,212.09117,3.524135,212.09135,220.10724
41,41,6,3,2,1,0.750000,1.0,40.0,--,--,220.19652,2.0,221.10764,0.91112053,8.0,222.71307,223.75655,3.5600312,223.75673,224.50728
42,42,6,3,2,1,0.750000,1.0,41.0,--,--,224.57812,3.0,224.8577,0.27957243,1.0,227.09505,228.10219,3.5240638,228.10237,228.85716
43,43,6,3,2,1,0.750000,1.0,42.0,--,--,228.92744,3.0,229.22415,0.29671216,3.0,231.4452,232.452,3.5245488,232.45218,233.20708
44,44,6,3,2,1,0.750000,1.0,43.0,--,--,233.27817,2.0,233.5242,0.24603648,7.0,235.7948,236.80171,3.5235393,236.8019,237.55719
45,45,6,3,2,2,0.750000,1.0,44.0,--,--,237.62782,3.0,238.04108,0.41326037,5.0,240.14522,241.15388,3.5260687,241.15407,241.90714
46,46,6,3,2,3,0.750000,1.0,45.0,--,--,241.9779,3.0,242.29066,0.3127597,9.0,244.49577,245.50471,3.5268023,245.50491,246.2571
47,47,6,3,2,1,0.750000,1.0,46.0,--,--,246.32803,2.0,246.62402,0.2959949,9.0,248.8458,249.85475,3.5267274,249.85493,250.60696
48,48,6,3,2,1,10,1.0,47.0,--,--,250.67802,2.0,250.95764,0.2796168,9.0,253.19519,254.2031,3.5250657,254.20328,264.20712
49,49,7,5,3,1,0.750000,1.0,48.0,--,--,264.35492,2.0,265.191,0.8360828,7.0,266.87134,267.87823,3.5233145,267.87842,268.64044
50,50,7,5,3,1,0.750000,1.0,49.0,--,--,268.77026,3.0,269.1574,0.38714778,3.0,271.28696,272.29462,3.524358,272.2948,273.05695
51,51,7,5,3,1,0.750000,1.0,50.0,--,--,273.16776,2.0,273.5074,0.33963242,7.0,275.68484,276.69095,3.523205,276.69113,277.45703
52,52,7,5,3,2,0.750000,1.0,51.0,--,--,277.5664,2.0,277.89032,0.32390544,5.0,280.08426,281.09396,3.5275378,281.09415,281.85684
53,53,7,5,3,2,0.750000,1.0,52.0,--,--,281.96658,3.0,282.35733,0.39073732,5.0,284.48404,285.49194,3.5253508,285.49213,286.25702
