outcome	trial_starts	target_starts	RT	thresh	trial_type
0.0	4.0116592174745165	6.022093436738942	0.46957790391752496	0.38933305037710525	Small_loss
1.0	10.040925746026915	12.051163446391001	0.16643492929870263	0.3057126112463506	Neutral
0.0	20.87026550885639	24.880994959326927	0.5341888598341029	0.2982913551669539	Large_loss
0.0	30.498304986511357	33.50873165897792	0.31355696843820624	0.4026653019572014	Large_loss
0.0	38.96903181675589	42.981550464901375	0.6088385822076816	0.3754912452075524	Large_gain
0.0	55.80540611196193	58.81510014011292	0.41846034210175276	0.37394398040277893	Large_gain
1.0	63.03506368602393	65.04497596793226	0.2867262482177466	0.37481048163919833	Large_gain
1.0	70.26382590655703	74.27385803184006	0.30362234797212295	0.40250050277076543	Large_loss
0.0	77.28997771578724	81.29969468625495	0.41040668851928785	0.32934938570172234	Neutral
1.0	88.11684936989332	92.1266789387737	0.3619425850629341	0.39571338458431443	Small_loss
0.0	97.74956726591336	101.75978625018615	0.5034775699896272	0.3628621117378556	Small_gain
1.0	108.57669490782428	111.58625339530408	0.38106288062408566	0.36227419298103586	Small_loss
1.0	114.60211860082927	118.6128133359889	0.354535542166559	0.36685811237188765	Small_loss
1.0	126.6297215106315	129.63903457587003	0.36543555054231547	0.38554625984945223	Large_gain
1.0	132.65502415280207	134.66470006864984	0.05276035133283585	0.47706061470403377	Large_gain
1.0	144.68142621422885	147.69127751793712	0.3440977004065644	0.3615434576560132	Small_gain
1.0	150.7064541525324	153.716240553651	0.2518421762797516	0.4006900541741572	Large_loss
1.0	157.93194377445616	160.94186058445484	0.026461228408152238	0.40895051782026337	Small_loss
1.0	163.95717155226157	167.96697636760655	0.0014387238188646734	0.4006900541741572	Large_loss
1.0	173.58228377334308	175.5916949470702	0.3214944011706393	0.3302885207805288	Neutral
0.0	180.80677238639328	183.817845367681	0.48726822991739027	0.4425999204477571	Large_loss
1.0	191.63315802597208	195.64315483215614	0.3247322844690643	0.36624794506051433	Neutral
1.0	201.25886795436963	205.26930398488184	0.3888385097379796	0.4829874835740079	Large_gain
1.0	210.88478738220874	214.89446088307886	0.32233088958309963	0.35639890304221483	Small_gain
1.0	218.10918694292195	220.1188637643936	0.34907255743746646	0.36704746533998894	Neutral
1.0	226.53413603216177	229.5438690018782	0.26505935718887486	0.4718160422982989	Large_gain
0.0	234.95937491886434	236.96895121681155	0.47210548145812936	0.43744818424995213	Small_loss
1.0	243.3844936603855	245.3944177153171	0.3984679372224491	0.4415622475552001	Small_loss
0.0	257.81054548945394	260.82086650660494	0.0	0.36704746533998894	Neutral
0.0	265.0403449435544	269.0505699652713	0.41688245511613786	0.3687277942218556	Small_gain
0.0	272.06704133056337	274.0765913655923	0.5111602224060334	0.4333597136002478	Large_gain
1.0	279.29134066964616	281.3009293443465	0.4166741631634068	0.43294123006816715	Large_gain
1.0	285.31691197823966	289.32651302972226	0.274202166358009	0.44111527319499527	Large_loss
0.0	292.3421527365572	296.3522630467778	0.0	0.36704746533998894	Neutral
1.0	301.9680365434615	304.9783258640091	0.3133749394037295	0.35996104623700453	Small_gain
1.0	310.39413003093796	313.40416577865835	0.32258989609545097	0.3642360737885693	Small_gain
0.0	323.62063213286456	325.63031408615643	0.0	0.3642360737885693	Small_gain
1.0	330.84616341319634	332.85585381888086	0.3587511901278049	0.3885609411555858	Large_loss
0.0	338.0711271734035	342.0810171167541	0.5776799174491316	0.4631762947651809	Large_loss
1.0	345.0951565178111	348.10454173054313	0.11273394353338517	0.43648783001368396	Large_gain
1.0	351.1195085638028	353.1289490191848	0.3383935196325183	0.3673424568119328	Neutral
1.0	361.9446097363543	365.95434783789096	0.3211400029831566	0.36731133409112726	Neutral
0.0	368.96917490425403	371.9787231280643	0.7385329242970329	0.4213016141560937	Small_gain
1.0	379.79465764350607	382.80421673471574	0.2749565454432741	0.38242704492793056	Large_loss
0.0	395.4205088481831	397.4302037819871	0.5061446125910152	0.45441530210716446	Small_loss
1.0	402.6455830936902	405.65531123345136	0.2968510483042337	0.3646671257715781	Small_gain
1.0	418.2716724757047	420.2815219681652	0.346721877111122	0.36518081922861556	Small_gain
1.0	427.8971523773216	429.906376692059	0.367850227834424	0.4547819785079767	Small_loss
1.0	435.1217448344978	439.1312477774627	0.08678529446478933	0.36731133409112726	Neutral
0.0	443.54647023629514	445.5556519870006	0.5545136262080632	0.4968349266118971	Small_loss
