TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,21,1,3,9,4,1.0,0.0,4.9895835,5.988545,6.00531,6.0056705,9.021811,9.022002,3.0,1.4002502,10.422253,12.538651,3.517309,12.539458,13.543291
2,2,2,17,1,3,3,8,1.0,1.0,14.539796,15.538497,15.555334,15.555645,18.571789,18.57194,2.0,2.1839328,20.755873,22.089207,3.5176187,22.089682,23.093414
3,3,3,25,1,1.5,5,0,1.0,2.0,24.089626,25.088535,25.105764,25.10601,26.621595,26.621786,3.0,1.833647,28.455435,30.138966,3.5175288,30.139437,31.143122
4,4,1,21,3,4.5,4,9,1.0,3.0,32.139706,33.13838,33.155243,33.155567,37.672565,37.672726,3.0,2.1829073,39.855633,41.189854,3.5174794,41.190323,44.194164
5,5,2,25,1,1.5,8,5,1.0,4.0,45.189613,46.189236,46.20533,46.20565,47.721516,47.721672,3.0,1.450593,49.172264,51.238384,3.5170684,51.23886,52.243008
6,6,1,23,1,4.5,7,4,1.0,5.0,53.23961,54.238422,54.25526,54.255913,58.772488,58.77264,2.0,2.4495351,61.222176,62.289455,3.5171726,62.289936,63.293877
7,7,3,15,3,1.5,1,0,1.0,6.0,64.28945,65.2885,65.30522,65.30549,66.82148,66.82167,3.0,1.2672065,68.088875,70.33815,3.5168328,70.33862,73.34268
8,8,2,19,1,4.5,6,1,1.0,7.0,74.339325,75.33827,75.35516,75.3555,79.87141,79.87156,3.0,0.9340777,80.80563,83.38709,3.5158863,83.387566,84.39242
9,9,3,19,1,3,0,1,1.0,8.0,85.389404,86.38826,86.405266,86.405525,89.42163,89.42182,2.0,1.866773,91.2886,92.93937,3.5179033,92.93985,93.943756
10,10,3,17,5,3,0,5,1.0,9.0,94.93933,95.93832,95.95622,95.95642,98.97217,98.97235,2.0,1.649674,100.622025,102.48929,3.517293,102.48977,107.493774
11,11,2,21,1,1.5,9,1,1.0,10.0,108.48966,109.48821,109.50505,109.50535,111.02158,111.02174,3.0,1.7834791,112.80523,114.53933,3.5179367,114.53981,115.54355
12,12,1,17,8,1.5,8,5,1.0,11.0,116.53948,117.53824,117.554924,117.55528,119.071304,119.07146,3.0,1.516992,120.58845,122.58891,3.5178285,122.58942,130.59344
13,13,1,21,1,1.5,7,9,1.0,12.0,131.58934,132.58806,132.60509,132.60542,134.12158,134.12173,2.0,1.7667681,135.88849,137.63889,3.5175128,137.63936,138.64348
14,14,3,25,1,3,0,8,1.0,13.0,139.63931,140.63817,140.65495,140.65521,143.67111,143.6713,3.0,1.46709,145.1384,147.18819,3.5172477,147.18867,148.19241
15,15,3,25,1,1.5,0,2,1.0,14.0,149.18918,150.18794,150.205,150.20526,151.7211,151.72128,2.0,1.3172894,153.03857,155.2378,3.516866,155.23827,156.24245
16,16,2,19,3,3,1,4,1.0,15.0,157.23904,158.23816,158.255,158.25531,161.27159,161.27174,2.0,0.9333803,162.20512,164.78828,3.5168972,164.78876,167.79272
