Risk_per,Money,Color,Amb,RiskisLeft,response,RT,dist
20,13,blue,100,1,['j'],3.7320261001586914,wide
30,13,blue,100,1,['j'],2.138448500074446,wide
40,13,blue,100,1,['j'],3.979924599872902,wide
50,13,blue,100,0,['j'],2.3978102998808026,wide
60,13,blue,100,1,['f'],2.5670345998369157,wide
70,13,blue,100,1,['f'],1.2637495000381023,wide
80,13,blue,100,1,['f'],1.3460917000193149,wide
90,13,blue,100,1,['f'],0.7978608999401331,wide
20,13,blue,50,0,No_resp,4,wide
30,13,blue,50,0,['f'],0.9959106999449432,wide
40,13,blue,50,0,['f'],2.245630699908361,wide
50,13,blue,50,1,['f'],1.9202388999983668,wide
60,13,blue,50,1,['f'],1.4667100999504328,wide
70,13,blue,50,1,['f'],1.3279357000719756,wide
80,13,blue,50,1,['f'],1.2668683000374585,wide
90,13,blue,50,1,['f'],0.7219408999662846,wide
20,13,green,100,0,['f'],3.007584999781102,narrow
30,13,green,100,0,['f'],1.331311000045389,narrow
40,13,green,100,0,['f'],0.8904127997811884,narrow
50,13,green,100,1,['j'],1.745181799866259,narrow
60,13,green,100,0,['j'],1.5103464999701828,narrow
70,13,green,100,0,['j'],1.978356899926439,narrow
80,13,green,100,1,['f'],0.8261017000768334,narrow
90,13,green,100,1,['f'],0.6308605999220163,narrow
20,13,green,50,1,['j'],2.9175073001533747,narrow
30,13,green,50,1,['j'],1.4036109000444412,narrow
40,13,green,50,1,['j'],1.1228408000897616,narrow
50,13,green,50,1,['j'],2.9555385999847203,narrow
60,13,green,50,0,['j'],2.09115229989402,narrow
70,13,green,50,0,['j'],0.7209898999426514,narrow
80,13,green,50,0,['j'],1.1299068999942392,narrow
90,13,green,50,1,['f'],0.9078249000012875,narrow
20,13,red,100,0,['f'],1.9316443998832256,skew
30,13,red,100,1,['j'],0.7868150998838246,skew
40,13,red,100,1,['j'],0.5944947998505086,skew
50,13,red,100,0,['f'],0.7981938999146223,skew
60,13,red,100,1,['j'],0.4822276998311281,skew
70,13,red,100,1,['j'],1.2344202001113445,skew
80,13,red,100,1,['f'],2.533409700030461,skew
90,13,red,100,0,['j'],2.6220712000504136,skew
20,13,red,50,0,['f'],4.145301699871197,skew
30,13,red,50,0,['f'],1.875547599978745,skew
40,13,red,50,1,['j'],1.2164158998057246,skew
50,13,red,50,0,['f'],1.0287882999982685,skew
60,13,red,50,0,['f'],1.65096680005081,skew
70,13,red,50,0,['j'],1.2667823999654502,skew
80,13,red,50,0,['j'],0.8111370000988245,skew
90,13,red,50,1,['f'],1.1529529001563787,skew
20,13,yellow,100,0,['f'],2.109663400100544,True_unkown
30,13,yellow,100,0,['f'],1.2925113998353481,True_unkown
40,13,yellow,100,0,['j'],0.6967714999336749,True_unkown
50,13,yellow,100,1,['f'],1.0639724000357091,True_unkown
60,13,yellow,100,1,['f'],0.5185566998552531,True_unkown
70,13,yellow,100,1,['f'],0.9253921001218259,True_unkown
80,13,yellow,100,1,['f'],0.6497912998311222,True_unkown
90,13,yellow,100,1,['f'],0.5173035999760032,True_unkown
20,13,yellow,50,0,['f'],3.205903199966997,True_unkown
30,13,yellow,50,0,['f'],2.618062000023201,True_unkown
40,13,yellow,50,0,['f'],2.6373789000790566,True_unkown
50,13,yellow,50,0,['j'],0.671412399969995,True_unkown
60,13,yellow,50,0,['j'],0.7752384000923485,True_unkown
70,13,yellow,50,1,['j'],0.3347306998912245,True_unkown
80,13,yellow,50,0,['j'],1.59458849998191,True_unkown
90,13,yellow,50,0,['j'],0.9187294999137521,True_unkown
