TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,19,1,4.5,0,6,1.0,0.0,4.9982457,5.997985,6.0147085,6.01494,10.531371,10.531607,3.0,1.5216771,12.053284,14.048606,3.5178857,14.049679,15.054768
2,2,1,17,8,1.5,3,5,1.0,1.0,16.040775,17.040434,17.057058,17.057302,18.573757,18.573921,3.0,1.1520509,19.725973,22.090954,3.5177288,22.091785,30.096811
3,3,1,25,3,3,11,2,1.0,2.0,31.086756,32.08635,32.102886,32.103127,35.11977,35.119934,2.0,1.153292,36.273224,38.636673,3.5174394,38.637505,41.642784
4,4,3,19,1,1.5,0,6,1.0,3.0,42.629196,43.62898,43.64578,43.645966,45.161793,45.16199,3.0,2.570915,47.732906,48.67979,3.5185306,48.680664,49.685265
5,5,3,21,1,3,1,0,1.0,4.0,50.68586,51.668922,51.685837,51.686043,54.702374,54.702595,3.0,1.2536813,55.956276,58.21955,3.5176923,58.220463,59.224762
6,6,3,19,3,1.5,1,0,1.0,5.0,60.210575,61.21021,61.226837,61.227028,62.743534,62.74374,3.0,1.7194893,64.46323,66.26069,3.517647,66.26152,69.26571
7,7,3,19,5,1.5,1,0,1.0,6.0,70.252075,71.25182,71.268585,71.268776,72.78581,72.78602,3.0,1.067991,73.854004,76.30361,3.5183058,76.30449,81.30984
8,8,1,25,1,4.5,11,2,1.0,7.0,82.29534,83.29493,83.31177,83.31201,87.82875,87.82893,2.0,1.2709702,89.0999,91.34654,3.5184445,91.34752,92.35218
9,9,2,25,3,3,11,8,1.0,8.0,93.337395,94.337364,94.35403,94.35427,97.37032,97.37048,3.0,1.0209283,98.39141,100.888435,3.5186708,100.88933,103.89364
10,10,3,15,5,4.5,7,0,1.0,9.0,104.88031,105.88002,105.89694,105.89712,110.41285,110.41307,2.0,1.6395462,112.05262,113.93053,3.5182388,113.93151,118.93639
11,11,1,23,5,1.5,7,4,1.0,10.0,119.926155,120.9274,120.94344,120.943726,122.4605,122.460686,2.0,2.118768,124.57945,125.97741,3.517504,125.97837,130.98285
12,12,2,17,1,3,3,8,1.0,11.0,131.96988,132.9693,132.9864,132.98671,136.0031,136.00327,2.0,1.4866395,137.4899,139.52103,3.5185,139.52194,140.52626
13,13,3,19,5,1.5,4,0,1.0,12.0,141.52713,142.51051,142.52711,142.52728,144.04333,144.04353,3.0,2.1036937,146.14723,147.56056,3.5177464,147.56143,152.56557
14,14,2,19,3,1.5,9,4,1.0,13.0,153.55438,154.55394,154.57074,154.57098,156.08678,156.08698,3.0,2.4037385,158.49072,159.60446,3.5182493,159.60542,162.6101
15,15,2,17,1,1.5,3,1,1.0,14.0,163.59567,164.5955,164.61232,164.61255,166.12909,166.12926,2.0,1.7527653,167.88203,169.64656,3.518109,169.64755,170.65202
16,16,2,25,1,1.5,2,8,1.0,15.0,171.65228,172.65215,172.66887,172.66908,174.18498,174.18515,2.0,1.2535493,175.4387,177.70154,3.5171084,177.70244,178.70657
17,17,2,25,1,1.5,5,2,1.0,16.0,179.6921,180.69203,180.70897,180.7092,182.2258,182.22597,3.0,1.7529234,183.9789,185.74362,3.518404,185.74455,186.74904
18,18,3,25,1,1.5,0,8,1.0,17.0,187.74893,188.74893,188.7655,188.76567,190.28159,190.28181,3.0,2.2212026,192.503,193.79727,3.5162368,193.7982,194.80272
19,19,1,25,1,1.5,8,11,1.0,18.0,195.789,196.78862,196.80545,196.80568,198.32172,198.32195,2.0,1.336276,199.65822,201.8392,3.5180097,201.84012,202.84494
20,20,1,15,3,1.5,3,1,1.0,19.0,203.84576,204.82893,204.84534,204.84557,206.3617,206.3619,2.0,1.3026328,207.66454,209.87816,3.517031,209.87907,212.88249
21,21,3,21,1,1.5,9,0,1.0,20.0,213.8703,214.87018,214.88684,214.88701,216.40349,216.4037,2.0,2.2198944,218.6236,219.92049,3.517503,219.92136,220.92589
22,22,2,19,5,1.5,6,9,1.0,21.0,221.92653,222.91016,222.92686,222.9271,224.44359,224.44377,2.0,1.2691333,225.7129,227.96068,3.5176327,227.96155,232.96616
23,23,2,19,1,4.5,6,1,1.0,22.0,233.95367,234.95337,234.97015,234.9704,239.4867,239.48686,3.0,1.4053935,240.89226,243.00383,3.5177872,243.00482,244.00887
24,24,3,19,1,3,9,0,1.0,23.0,244.99626,245.99605,246.013,246.01321,249.02875,249.02896,2.0,1.5213019,250.55026,252.54619,3.5179691,252.54713,253.5516
25,25,1,19,1,3,1,6,1.0,24.0,254.53732,255.53738,255.5541,255.55432,258.5714,258.57156,3.0,0.98642594,259.558,262.088,3.517177,262.08896,263.09384
26,26,1,21,8,1.5,7,1,1.0,25.0,264.07867,265.07834,265.09506,265.0953,266.6114,266.61154,2.0,1.0865177,267.69806,270.1287,3.517885,270.12958,278.13394
27,27,3,15,3,3,0,1,1.0,26.0,279.12448,280.1242,280.1409,280.1411,283.15683,283.15707,2.0,2.939151,286.09622,286.67352,3.5171967,286.67444,289.67865
28,28,2,23,3,1.5,1,7,1.0,27.0,290.6678,291.6672,291.6838,291.68402,293.1999,293.20007,2.0,1.1190627,294.31915,296.7176,3.5182328,296.71848,299.7233
