TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,2,1,3,0.750000,1.0,0.0,2.6000016e-06,0.009361,4.0169487,3.0,5.9456387,1.9286898,9.0,6.534445,7.543104,3.5261557,7.543301,8.295211
2,2,1,2,1,3,0.750000,1.0,1.0,--,--,8.296823,3.0,10.028906,1.7320825,9.0,10.813233,11.818428,3.521605,11.818574,12.57846
3,3,1,2,1,2,0.750000,1.0,2.0,--,--,12.580018,3.0,13.845664,1.2656457,5.0,15.097217,16.10373,3.5237114,16.103886,16.862013
4,4,1,2,1,3,0.750000,1.0,3.0,--,--,16.863665,3.0,18.17904,1.3153763,7.0,19.380209,20.38595,3.5222855,20.386108,21.145403
5,5,1,2,1,3,0.750000,1.0,4.0,--,--,21.147034,3.0,21.928576,0.7815426,9.0,23.665144,24.669968,3.5229342,24.670109,25.428558
6,6,1,2,1,3,0.750000,1.0,5.0,--,--,25.430138,3.0,26.361507,0.9313705,7.0,27.948206,28.952425,3.5222888,28.952576,29.711735
7,7,1,2,1,3,0.750000,1.0,6.0,--,--,29.713345,3.0,30.67916,0.9658151,7.0,32.2292,33.23303,3.5196838,33.233185,33.995415
8,8,1,2,1,1,8,1.0,7.0,--,--,33.997086,3.0,34.512104,0.5150151,3.0,36.514206,37.52096,3.5238764,37.521122,45.528427
9,9,2,4,2,3,0.750000,1.0,8.0,--,--,45.712734,2.0,46.895905,1.1831684,4.0,48.23038,49.23672,3.5239844,49.236877,49.995247
10,10,2,4,2,3,0.750000,1.0,9.0,--,--,50.171787,2.0,51.09548,0.9236921,3.0,52.688206,53.69294,3.5211518,53.6931,54.44554
11,11,2,4,2,2,0.750000,1.0,10.0,--,--,54.62188,2.0,55.27867,0.6567922,5.0,57.140213,58.14661,3.5247314,58.146782,58.911747
12,12,2,4,2,3,0.750000,1.0,11.0,--,--,59.086063,3.0,59.8121,0.7260372,8.0,61.603195,62.60897,3.5229063,62.60913,63.36212
13,13,2,4,2,3,0.750000,1.0,12.0,--,--,63.538692,3.0,64.4121,0.8734069,7.0,66.05723,67.061615,3.5229185,67.06181,67.8119
14,14,2,4,2,3,0.750000,1.0,13.0,--,--,67.98525,3.0,68.86203,0.8767732,6.0,70.50215,71.50859,3.5233395,71.50874,72.261826
15,15,2,4,2,3,0.750000,1.0,14.0,--,--,72.43594,3.0,73.57909,1.1431386,7.0,74.95234,75.95634,3.520387,75.95653,76.711914
16,16,2,4,2,2,12,1.0,15.0,--,--,76.88549,2.0,78.86229,1.9767967,5.0,79.40423,80.40995,3.5244572,80.41009,92.41196
17,17,3,2,1,3,0.750000,1.0,16.0,--,--,92.41652,2.0,93.72857,1.3120533,4.0,94.933235,95.93797,3.521452,95.93813,96.6953
18,18,3,2,1,3,0.750000,1.0,17.0,--,--,96.69701,3.0,97.49571,0.7987089,6.0,99.21426,100.21864,3.521635,100.218796,100.978775
19,19,3,2,1,3,0.750000,1.0,18.0,--,--,100.980484,2.0,101.478584,0.4981026,4.0,103.49732,104.501976,3.5214934,104.50212,105.26185
20,20,3,2,1,1,0.750000,1.0,19.0,--,--,105.263504,0.0,999.0,999.0,999.0,107.77938,108.79449,3.5309834,108.794655,109.545204
21,21,3,2,1,3,0.750000,1.0,20.0,--,--,109.54687,2.0,110.04548,0.4986074,4.0,112.063194,113.067955,3.5210876,113.0681,113.82876
22,22,3,2,1,1,0.750000,1.0,21.0,--,--,113.83036,2.0,114.378876,0.5485122,8.0,116.34728,117.35272,3.522361,117.35288,118.11171
23,23,3,2,1,3,0.750000,1.0,22.0,--,--,118.11334,3.0,118.72884,0.6155043,7.0,120.63022,121.63496,3.5216148,121.63511,122.39535
24,24,3,2,1,3,12,1.0,23.0,--,--,122.396965,3.0,123.745575,1.3486108,9.0,124.9152,125.919945,3.5229769,125.920105,137.92859
25,25,4,3,2,1,0.750000,1.0,24.0,--,--,138.10664,2.0,139.42888,1.3222299,6.0,140.62422,141.62999,3.5233479,141.63016,142.39543
26,26,4,3,2,1,0.750000,1.0,25.0,--,--,142.56773,2.0,143.04564,0.4779135,8.0,145.0853,146.08974,3.5220137,146.0899,146.84525
