TrialNumber,Trialn,Blockn,BlockType,Partner,Feedback,ITI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset
1,1,1,2,1,3,0.750000,1.0,0.0,2.9000003e-06,0.0103243,4.0152574,2.0,5.012771,0.9975137,2.0,6.5323596,7.5391726,3.5239155,7.5393543,8.296032
2,2,1,2,1,3,0.750000,1.0,1.0,--,--,8.297688,3.0,9.046024,0.7483366,7.0,10.814292,11.819747,3.5220587,11.81989,12.579141
3,3,1,2,1,2,0.750000,1.0,2.0,--,--,12.580711,2.0,13.096008,0.5152971,5.0,15.098281,16.104036,3.5233247,16.104176,16.862518
4,4,1,2,1,3,0.750000,1.0,3.0,--,--,16.864044,2.0,18.279224,1.4151801,4.0,19.380909,20.386034,3.5219896,20.386177,21.145765
5,5,1,2,1,3,0.750000,1.0,4.0,--,--,21.147274,2.0,21.846363,0.6990884,1.0,23.664352,24.669037,3.5217621,24.669176,25.42912
6,6,1,2,1,3,0.750000,1.0,5.0,--,--,25.430628,2.0,25.82978,0.3991532,1.0,27.947336,28.951923,3.521297,28.952065,29.712492
7,7,1,2,1,3,0.750000,1.0,6.0,--,--,29.713993,2.0,30.14554,0.4315473,4.0,32.23129,33.235603,3.5216112,33.23575,33.995792
8,8,1,2,1,1,8,1.0,7.0,--,--,33.997364,2.0,34.47876,0.481394,9.0,36.514282,37.521027,3.5236607,37.521168,45.529083
9,9,2,4,2,3,0.750000,1.0,8.0,--,--,45.704933,2.0,46.82925,1.1243196,3.0,48.22228,49.22804,3.523108,49.228184,49.97916
10,10,2,4,2,3,0.750000,1.0,9.0,--,--,50.14885,3.0,51.662266,1.5134194,8.0,52.666008,53.672043,3.523193,53.672184,54.429264
11,11,2,4,2,2,0.750000,1.0,10.0,--,--,54.60579,2.0,55.37965,0.7738613,5.0,57.12327,58.1287,3.522911,58.12884,58.879143
12,12,2,4,2,3,0.750000,1.0,11.0,--,--,59.052673,2.0,60.22926,1.1765853,1.0,61.57018,62.57602,3.5233457,62.57616,63.32942
13,13,2,4,2,3,0.750000,1.0,12.0,--,--,63.502506,2.0,64.52934,1.0268339,3.0,66.020134,67.02504,3.5225325,67.02518,67.77908
14,14,2,4,2,3,0.750000,1.0,13.0,--,--,67.95303,3.0,68.82994,0.8769103,9.0,70.47029,71.47502,3.5219882,71.47517,72.22909
15,15,2,4,2,3,0.750000,1.0,14.0,--,--,72.40207,2.0,72.87933,0.4772688,1.0,74.91828,75.92303,3.5209634,75.92317,76.67906
16,16,2,4,2,2,12,1.0,15.0,--,--,76.84951,2.0,77.27977,0.4302609,5.0,79.36642,80.37203,3.522522,80.37219,92.37898
17,17,3,2,1,3,0.750000,1.0,16.0,--,--,92.38272,2.0,93.429344,1.0466288,2.0,94.89928,95.90502,3.5223026,95.90517,96.66237
18,18,3,2,1,3,0.750000,1.0,17.0,--,--,96.66397,3.0,97.01254,0.3485736,6.0,99.181305,100.1867,3.5227292,100.186844,100.945724
19,19,3,2,1,3,0.750000,1.0,18.0,--,--,100.94729,2.0,101.67922,0.7319358,1.0,103.46528,104.470024,3.5227373,104.47017,105.22909
20,20,3,2,1,1,0.750000,1.0,19.0,--,--,105.23073,0.0,999.0,999.0,999.0,107.74592,108.76238,3.531655,108.76253,109.52906
21,21,3,2,1,3,0.750000,1.0,20.0,--,--,109.53065,2.0,109.94569,0.4150373,3.0,112.04728,113.05169,3.5210397,113.051834,113.812355
22,22,3,2,1,1,0.750000,1.0,21.0,--,--,113.8139,3.0,114.36268,0.5487786,4.0,116.330826,117.33512,3.521217,117.33526,118.09571
23,23,3,2,1,3,0.750000,1.0,22.0,--,--,118.09731,2.0,118.54589,0.4485768,1.0,120.61431,121.620186,3.522879,121.62034,122.37899
24,24,3,2,1,3,12,1.0,23.0,--,--,122.380554,2.0,123.14597,0.7654167,3.0,124.897285,125.901024,3.520466,125.90116,137.91234
25,25,4,3,2,1,0.750000,1.0,24.0,--,--,138.08853,2.0,139.17911,1.0905762,9.0,140.60529,141.61006,3.5215278,141.6102,142.36229
