TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,15,3,1.5,3,1,1.0,0.0,4.9999256,5.999644,6.0164537,6.016931,7.5331125,7.5333114,3.0,1.4024317,8.935743,11.050908,3.5180655,11.051525,14.056529
2,2,3,21,1,3,7,0,1.0,1.0,15.057915,16.041454,16.057768,16.057913,19.074455,19.074661,2.0,1.2539963,20.328657,22.59263,3.51833,22.59312,23.59733
3,3,2,21,5,3,9,1,1.0,2.0,24.58256,25.582354,25.59944,25.599735,28.616518,28.616673,3.0,1.2028825,29.819555,32.134373,3.5180578,32.13485,37.13933
4,4,1,17,5,3,8,1,1.0,3.0,38.127026,39.127033,39.14391,39.144176,42.160465,42.16063,2.0,1.0867015,43.247334,45.677162,3.5168908,45.677643,50.681194
5,5,2,17,1,1.5,8,5,1.0,4.0,51.671494,52.671246,52.687935,52.688152,54.20559,54.205757,3.0,1.302818,55.50857,57.72245,3.517085,57.722965,58.72757
6,6,3,23,3,3,1,0,1.0,5.0,59.728573,60.72785,60.745132,60.74531,63.761753,63.761963,3.0,1.1865101,64.94847,67.279434,3.517844,67.27993,70.28439
7,7,2,23,3,1.5,10,7,1.0,6.0,71.27111,72.27104,72.287476,72.28768,73.80541,73.80557,3.0,1.302676,75.10825,77.322395,3.5172148,77.322914,80.32733
8,8,3,17,8,1.5,3,0,1.0,7.0,81.31267,82.31242,82.3293,82.32952,83.84538,83.84558,2.0,1.2026473,85.048225,87.36255,3.517352,87.36306,95.368385
9,9,3,21,1,1.5,9,0,1.0,8.0,96.35844,97.35828,97.37488,97.375046,98.89247,98.89266,2.0,1.0849564,99.977615,102.41034,3.5180588,102.41085,103.41522
10,10,1,25,1,4.5,11,2,1.0,9.0,104.4152,105.41469,105.43164,105.43189,109.94836,109.948524,3.0,1.82152,111.77005,113.46609,3.517918,113.46657,114.470024
11,11,1,17,1,1.5,5,8,1.0,10.0,115.457344,116.45732,116.47401,116.47421,117.99123,117.99138,2.0,1.2517519,119.243126,121.50833,3.5173318,121.508835,122.513275
12,12,2,21,3,4.5,4,9,1.0,11.0,123.51415,124.49734,124.513954,124.51415,129.03073,129.0309,2.0,1.3219482,130.35284,132.54747,3.5169537,132.54797,135.55226
13,13,3,23,1,3,0,1,1.0,12.0,136.54146,137.5414,137.5581,137.55827,140.57504,140.57526,2.0,2.0373914,142.61264,144.09184,3.5169547,144.09233,145.09708
14,14,2,17,3,3,3,8,1.0,13.0,146.08276,147.0826,147.09946,147.09966,150.11609,150.11624,2.0,1.2034582,151.3197,153.63324,3.517361,153.63371,156.63838
